name,size
decimal682.csv,35996
decimal696.csv,8299
decimal1888.csv,7882
decimal1650.csv,17049
decimal319.csv,7441
decimal2359.csv,84418
decimal3047.csv,7523
decimal1136.csv,31989
decimal1122.csv,22383
decimal3053.csv,75233
decimal1644.csv,33712
decimal325.csv,20036
decimal2365.csv,85733
decimal2403.csv,2848
decimal443.csv,94957
decimal2417.csv,13181
decimal457.csv,164323
decimal1678.csv,5293
decimal331.csv,31008
decimal2371.csv,8121
decimal3084.csv,19964
decimal1693.csv,15075
decimal75.csv,104181
decimal1687.csv,10693
decimal61.csv,41085
decimal3090.csv,147390
decimal1877.csv,10722
decimal49.csv,51226
decimal480.csv,19989
decimal494.csv,83717
decimal1863.csv,55673
decimal1724.csv,5058
decimal3133.csv,3573
decimal1042.csv,10976
decimal1056.csv,15651
decimal3127.csv,5137
decimal2239.csv,4153
decimal279.csv,48737
decimal1730.csv,36841
decimal2211.csv,5881
decimal251.csv,92652
decimal1718.csv,20695
decimal537.csv,4486
decimal2577.csv,5347
decimal523.csv,7697
decimal2563.csv,15327
decimal2205.csv,3477
decimal245.csv,33477
decimal1081.csv,4789
decimal2588.csv,3100
decimal1095.csv,3713
decimal1903.csv,28635
decimal292.csv,12387
decimal286.csv,44054
decimal1917.csv,100917
decimal1240.csv,563
decimal2991.csv,3955
decimal3457.csv,4633
decimal2749.csv,6091
decimal709.csv,28173
decimal3331.csv,40272
decimal1526.csv,23600
decimal1532.csv,25814
decimal3325.csv,31829
decimal2985.csv,23815
decimal3443.csv,8325
decimal1254.csv,16940
decimal2775.csv,23426
decimal735.csv,26387
decimal2013.csv,4923
decimal2007.csv,4726
decimal3319.csv,18153
decimal1268.csv,38976
decimal2761.csv,17281
decimal721.csv,33648
decimal2952.csv,13129
decimal912.csv,20005
decimal3494.csv,2964
decimal1283.csv,52647
decimal1297.csv,206744
decimal2946.csv,2597
decimal906.csv,13399
decimal3480.csv,14595
decimal3481.csv,232377
decimal907.csv,3192
decimal2947.csv,9752
decimal1296.csv,173662
decimal1282.csv,38489
decimal3495.csv,104118
decimal913.csv,1682
decimal2953.csv,40033
decimal3318.csv,8083
decimal2006.csv,7560
decimal720.csv,9595
decimal2760.csv,1734
decimal1269.csv,4468
decimal734.csv,3949
decimal2774.csv,63146
decimal2012.csv,43600
decimal3324.csv,107420
decimal1533.csv,8090
decimal1255.csv,2763
decimal3442.csv,12405
decimal2984.csv,4353
decimal708.csv,3486
decimal2748.csv,18829
decimal3456.csv,24700
decimal2990.csv,825
decimal1241.csv,14757
decimal1527.csv,813
decimal3330.csv,128629
decimal1916.csv,3584
decimal287.csv,128526
decimal293.csv,41907
decimal1902.csv,6162
decimal1094.csv,45039
decimal2589.csv,2993
decimal1080.csv,468
decimal2562.csv,37710
decimal522.csv,11111
decimal244.csv,35220
decimal2204.csv,19550
decimal1719.csv,6667
decimal250.csv,62914
decimal2210.csv,625
decimal2576.csv,720
decimal536.csv,1716
decimal1057.csv,43172
decimal1731.csv,6347
decimal278.csv,7131
decimal2238.csv,13032
decimal3126.csv,15826
decimal3132.csv,15973
decimal1725.csv,22752
decimal1043.csv,70543
decimal495.csv,41279
decimal1862.csv,9968
decimal48.csv,25841
decimal1876.csv,7327
decimal481.csv,4741
decimal3091.csv,29918
decimal60.csv,44176
decimal1686.csv,3614
decimal74.csv,15588
decimal1692.csv,18886
decimal3085.csv,2459
decimal456.csv,15605
decimal2416.csv,4599
decimal2370.csv,1269
decimal330.csv,91380
decimal1679.csv,5902
decimal2364.csv,30325
decimal324.csv,7330
decimal442.csv,6595
decimal2402.csv,18130
decimal1123.csv,29096
decimal1645.csv,14508
decimal3052.csv,26284
decimal3046.csv,35262
decimal2358.csv,45921
decimal318.csv,35312
decimal1651.csv,44477
decimal1889.csv,186
decimal1137.csv,35588
decimal697.csv,20776
decimal683.csv,13155
decimal1484.csv,5379
decimal3293.csv,4092
decimal2833.csv,15128
decimal873.csv,1701
decimal2827.csv,103782
decimal867.csv,4756
decimal3287.csv,49676
decimal2199.csv,45629
decimal1490.csv,5867
decimal132.csv,1355
decimal2172.csv,888
decimal2614.csv,13382
decimal654.csv,11772
decimal1309.csv,72539
decimal898.csv,6556
decimal2600.csv,1737
decimal640.csv,45174
decimal126.csv,9824
decimal2166.csv,8608
decimal3278.csv,10193
decimal3250.csv,5120
decimal1447.csv,13409
decimal1321.csv,25525
decimal3536.csv,2711
decimal2628.csv,11411
decimal668.csv,1566
decimal3522.csv,2354
decimal1335.csv,6449
decimal1453.csv,8112
decimal3244.csv,3823
decimal3534.csv,3040
decimal1323.csv,141954
decimal1445.csv,152352
decimal3252.csv,13011
decimal3246.csv,6218
decimal2158.csv,1720
decimal118.csv,3691
decimal1451.csv,7592
decimal1337.csv,13259
decimal3520.csv,22702
decimal656.csv,11879
decimal2616.csv,86684
decimal3508.csv,646
decimal2170.csv,177892
decimal130.csv,5541
decimal1479.csv,5604
decimal2164.csv,8477
decimal124.csv,33539
decimal642.csv,978
decimal2602.csv,18561
decimal871.csv,9571
decimal2831.csv,8289
decimal3291.csv,11362
decimal1486.csv,7891
decimal1492.csv,17634
decimal3285.csv,14564
decimal865.csv,4752
decimal2825.csv,10951
decimal695.csv,10726
decimal859.csv,14122
decimal2819.csv,32178
decimal681.csv,12056
decimal3050.csv,10403
decimal1647.csv,9829
decimal1121.csv,7691
decimal2428.csv,3709
decimal468.csv,11451
decimal1135.csv,87379
decimal1653.csv,55922
decimal3044.csv,83535
decimal332.csv,67969
decimal2372.csv,72949
decimal2414.csv,19893
decimal454.csv,116006
decimal1109.csv,21666
decimal2400.csv,2355
decimal440.csv,87310
decimal326.csv,10977
decimal2366.csv,143650
decimal3078.csv,95581
decimal89.csv,19776
decimal1684.csv,13952
decimal62.csv,3149
decimal3093.csv,164572
decimal3087.csv,22984
decimal2399.csv,16983
decimal1690.csv,4652
decimal1848.csv,26524
decimal76.csv,59143
decimal1860.csv,60438
decimal497.csv,3629
decimal483.csv,938
decimal1874.csv,3400
decimal3124.csv,72324
decimal1733.csv,2876
decimal1055.csv,128220
decimal508.csv,9673
decimal2548.csv,12548
decimal1041.csv,5958
decimal1727.csv,51947
decimal3130.csv,84276
decimal3118.csv,4858
decimal2206.csv,25962
decimal246.csv,85081
decimal520.csv,2249
decimal2560.csv,12351
decimal1069.csv,188093
decimal534.csv,153694
decimal2574.csv,6859
decimal2212.csv,79366
decimal252.csv,10964
decimal1928.csv,32385
decimal1096.csv,17137
decimal1082.csv,24190
decimal285.csv,16105
decimal1914.csv,2317
decimal1900.csv,1639
decimal291.csv,34824
decimal2986.csv,7467
decimal3440.csv,44806
decimal1257.csv,29599
decimal1531.csv,51641
decimal2038.csv,1263
decimal3326.csv,1077
decimal3332.csv,31176
decimal1525.csv,7072
decimal1243.csv,4863
decimal2992.csv,22366
decimal3454.csv,11548
decimal2762.csv,12675
decimal722.csv,17265
decimal2004.csv,8140
decimal1519.csv,122793
decimal2010.csv,8990
decimal3468.csv,596
decimal2776.csv,103836
decimal736.csv,178125
decimal1294.csv,89673
decimal2945.csv,571
decimal3483.csv,18665
decimal905.csv,13524
decimal2789.csv,2552
decimal2951.csv,40738
decimal3497.csv,3835
decimal911.csv,63734
decimal1280.csv,61652
decimal2979.csv,981
decimal939.csv,6874
decimal938.csv,33329
decimal2978.csv,5644
decimal1281.csv,14080
decimal910.csv,28356
decimal3496.csv,56585
decimal2950.csv,6401
decimal2788.csv,2317
decimal904.csv,21267
decimal3482.csv,4682
decimal2944.csv,104076
decimal1295.csv,23808
decimal2011.csv,6306
decimal1518.csv,20337
decimal737.csv,93641
decimal2777.csv,33433
decimal3469.csv,8452
decimal723.csv,8994
decimal2763.csv,50921
decimal2005.csv,63005
decimal1524.csv,89784
decimal3333.csv,122090
decimal3455.csv,981
decimal2993.csv,4978
decimal1242.csv,10270
decimal1256.csv,20414
decimal3441.csv,182207
decimal2987.csv,35695
decimal3327.csv,18867
decimal2039.csv,5698
decimal1530.csv,3928
decimal290.csv,4888
decimal1901.csv,128659
decimal1915.csv,97043
decimal284.csv,10251
decimal1083.csv,571
decimal1929.csv,3836
decimal1097.csv,6346
decimal2575.csv,16706
decimal535.csv,29670
decimal253.csv,17658
decimal2213.csv,4806
decimal247.csv,21152
decimal2207.csv,227724
decimal3119.csv,3287
decimal1068.csv,56465
decimal2561.csv,91073
decimal521.csv,3720
decimal1040.csv,1566
decimal2549.csv,53993
decimal509.csv,7644
decimal3131.csv,81338
decimal1726.csv,4159
decimal1732.csv,13291
decimal3125.csv,15420
decimal1054.csv,169583
decimal482.csv,12914
decimal1875.csv,1841
decimal1861.csv,4103
decimal496.csv,3039
decimal77.csv,76948
decimal1849.csv,5469
decimal1691.csv,5180
decimal2398.csv,137268
decimal3086.csv,195847
decimal3092.csv,55339
decimal63.csv,1720
decimal1685.csv,28991
decimal441.csv,28677
decimal2401.csv,16731
decimal1108.csv,96728
decimal88.csv,33359
decimal3079.csv,27029
decimal2367.csv,123408
decimal327.csv,28366
decimal2373.csv,36452
decimal333.csv,39390
decimal455.csv,32117
decimal2415.csv,7464
decimal1134.csv,9958
decimal3045.csv,5197
decimal1652.csv,30504
decimal1646.csv,32203
decimal3051.csv,36164
decimal469.csv,6206
decimal2429.csv,94965
decimal1120.csv,17325
decimal680.csv,4384
decimal2818.csv,3614
decimal858.csv,61915
decimal694.csv,5380
decimal3284.csv,6012
decimal1493.csv,226300
decimal2824.csv,2861
decimal864.csv,1170
decimal2830.csv,137242
decimal870.csv,43174
decimal1487.csv,1724
decimal3290.csv,24074
decimal125.csv,104072
decimal2165.csv,14907
decimal2603.csv,6721
decimal643.csv,7513
decimal3509.csv,164100
decimal2617.csv,42064
decimal657.csv,92605
decimal1478.csv,122415
decimal131.csv,15468
decimal2171.csv,6419
decimal1450.csv,34568
decimal119.csv,17650
decimal2159.csv,11031
decimal3247.csv,33499
decimal3521.csv,136937
decimal1336.csv,10591
decimal1322.csv,16710
decimal3535.csv,3895
decimal3253.csv,23018
decimal1444.csv,7549
decimal135.csv,3169
decimal2175.csv,195397
decimal2613.csv,42697
decimal653.csv,4759
decimal2607.csv,37583
decimal647.csv,19469
decimal3519.csv,124137
decimal1468.csv,45442
decimal121.csv,13415
decimal2161.csv,92767
decimal1440.csv,3038
decimal3257.csv,15765
decimal109.csv,4667
decimal2149.csv,33538
decimal3531.csv,100445
decimal1326.csv,16709
decimal1332.csv,14635
decimal3525.csv,8270
decimal3243.csv,825
decimal1454.csv,292
decimal2808.csv,41729
decimal848.csv,9179
decimal690.csv,8981
decimal684.csv,13542
decimal3294.csv,7036
decimal1483.csv,5978
decimal2834.csv,21279
decimal874.csv,23697
decimal2820.csv,49976
decimal860.csv,54519
decimal1497.csv,81149
decimal3280.csv,67291
decimal451.csv,31423
decimal2411.csv,6804
decimal1118.csv,260
decimal98.csv,102137
decimal2377.csv,750
decimal337.csv,5950
decimal3069.csv,28022
decimal2363.csv,3201
decimal323.csv,8821
decimal445.csv,151405
decimal2405.csv,53900
decimal1124.csv,130135
decimal3055.csv,18863
decimal1642.csv,6221
decimal1656.csv,4468
decimal3041.csv,5602
decimal479.csv,6763
decimal2439.csv,73757
decimal1130.csv,61451
decimal492.csv,122
decimal1865.csv,32915
decimal1871.csv,28177
decimal486.csv,2455
decimal1681.csv,6383
decimal1859.csv,35479
decimal67.csv,12062
decimal3096.csv,42387
decimal2388.csv,13777
decimal3082.csv,8143
decimal1695.csv,116134
decimal73.csv,13373
decimal2565.csv,20428
decimal525.csv,15783
decimal243.csv,25402
decimal2203.csv,190203
decimal3109.csv,61515
decimal257.csv,6128
decimal2217.csv,15050
decimal1078.csv,9869
decimal2571.csv,11701
decimal531.csv,5733
decimal1050.csv,87694
decimal2559.csv,34316
decimal519.csv,18675
decimal3121.csv,4673
decimal1736.csv,2782
decimal1722.csv,9731
decimal3135.csv,13002
decimal1044.csv,29846
decimal280.csv,7054
decimal1911.csv,53150
decimal1905.csv,35431
decimal294.csv,11656
decimal1093.csv,91015
decimal1939.csv,172032
decimal1087.csv,6032
decimal2001.csv,112592
decimal1508.csv,22086
decimal3479.csv,9969
decimal727.csv,172030
decimal2767.csv,8582
decimal733.csv,7799
decimal2773.csv,8785
decimal2015.csv,25074
decimal1534.csv,1410
decimal3323.csv,59124
decimal3445.csv,32172
decimal2983.csv,8043
decimal1252.csv,14444
decimal1246.csv,9656
decimal3451.csv,11991
decimal2997.csv,19519
decimal2029.csv,5737
decimal3337.csv,139857
decimal1520.csv,77132
decimal928.csv,26415
decimal2968.csv,39542
decimal1291.csv,7632
decimal2798.csv,6787
decimal3486.csv,16987
decimal900.csv,25992
decimal2940.csv,8629
decimal3492.csv,171512
decimal914.csv,126371
decimal2954.csv,10212
decimal1285.csv,156883
decimal1284.csv,4353
decimal2955.csv,9258
decimal915.csv,1724
decimal3493.csv,7690
decimal2941.csv,3783
decimal901.csv,38953
decimal3487.csv,27433
decimal2799.csv,12723
decimal1290.csv,7626
decimal2969.csv,6244
decimal929.csv,3868
decimal2996.csv,5505
decimal3450.csv,21340
decimal1247.csv,29512
decimal1521.csv,1176
decimal3336.csv,9896
decimal2028.csv,96484
decimal3322.csv,17412
decimal1535.csv,9387
decimal1253.csv,6686
decimal2982.csv,14880
decimal3444.csv,121891
decimal2772.csv,9128
decimal732.csv,46443
decimal2014.csv,81436
decimal1509.csv,1245
decimal2000.csv,5602
decimal2766.csv,9113
decimal726.csv,5797
decimal3478.csv,34476
decimal1938.csv,625
decimal1086.csv,6745
decimal1092.csv,7506
decimal295.csv,9438
decimal1904.csv,75912
decimal1910.csv,9932
decimal281.csv,3711
decimal3134.csv,2763
decimal1723.csv,1841
decimal1045.csv,17679
decimal518.csv,38992
decimal2558.csv,9085
decimal1051.csv,39580
decimal1737.csv,7960
decimal3120.csv,140468
decimal2216.csv,80127
decimal256.csv,8115
decimal3108.csv,6030
decimal530.csv,41036
decimal2570.csv,5052
decimal1079.csv,12080
decimal524.csv,16888
decimal2564.csv,124002
decimal2202.csv,27949
decimal242.csv,5215
decimal72.csv,59979
decimal1694.csv,7840
decimal3083.csv,119442
decimal2389.csv,178212
decimal3097.csv,3826
decimal66.csv,2555
decimal1858.csv,4951
decimal1680.csv,2446
decimal1870.csv,60366
decimal487.csv,15573
decimal493.csv,15657
decimal1864.csv,9716
decimal3040.csv,25986
decimal1657.csv,12618
decimal1131.csv,175482
decimal2438.csv,40026
decimal478.csv,7359
decimal1125.csv,16194
decimal1643.csv,6012
decimal3054.csv,3990
decimal322.csv,77498
decimal2362.csv,1410
decimal2404.csv,91713
decimal444.csv,77652
decimal1119.csv,10419
decimal2410.csv,47858
decimal450.csv,8576
decimal3068.csv,50302
decimal336.csv,62213
decimal2376.csv,2871
decimal99.csv,7190
decimal861.csv,3975
decimal2821.csv,224540
decimal3281.csv,6631
decimal1496.csv,15191
decimal1482.csv,2631
decimal3295.csv,12685
decimal875.csv,8765
decimal2835.csv,32829
decimal685.csv,3969
decimal691.csv,57134
decimal849.csv,45336
decimal2809.csv,8140
decimal3524.csv,21557
decimal1333.csv,10956
decimal1455.csv,76153
decimal3242.csv,11969
decimal2148.csv,62218
decimal108.csv,15691
decimal3256.csv,27700
decimal1441.csv,123966
decimal1327.csv,6476
decimal3530.csv,16683
decimal3518.csv,46896
decimal646.csv,159664
decimal2606.csv,3100
decimal2160.csv,37603
decimal120.csv,5629
decimal1469.csv,9456
decimal2174.csv,71952
decimal134.csv,16587
decimal652.csv,5253
decimal2612.csv,74607
decimal122.csv,20749
decimal2162.csv,4849
decimal2604.csv,112648
decimal644.csv,11936
decimal1319.csv,3322
decimal2610.csv,43510
decimal650.csv,10917
decimal888.csv,27921
decimal3268.csv,5925
decimal136.csv,90453
decimal2176.csv,14982
decimal3240.csv,139653
decimal1457.csv,15253
decimal1331.csv,34581
decimal2638.csv,162643
decimal678.csv,5573
decimal3526.csv,4499
decimal3532.csv,11976
decimal1325.csv,6650
decimal1443.csv,3848
decimal3254.csv,71727
decimal687.csv,5170
decimal693.csv,30233
decimal1494.csv,5423
decimal3283.csv,37781
decimal2823.csv,27875
decimal863.csv,37001
decimal2837.csv,4585
decimal877.csv,7758
decimal2189.csv,93746
decimal3297.csv,108564
decimal1480.csv,18419
decimal446.csv,42203
decimal2406.csv,7969
decimal2360.csv,10695
decimal320.csv,3385
decimal1669.csv,5251
decimal2374.csv,15666
decimal334.csv,20977
decimal452.csv,6266
decimal2412.csv,6964
decimal1133.csv,20817
decimal1655.csv,28087
decimal3042.csv,52445
decimal2348.csv,12344
decimal308.csv,645
decimal3056.csv,27266
decimal1899.csv,170118
decimal1641.csv,5092
decimal1127.csv,31544
decimal485.csv,7052
decimal1872.csv,295
decimal1866.csv,38501
decimal58.csv,10276
decimal491.csv,189750
decimal3081.csv,4564
decimal1696.csv,48449
decimal70.csv,185105
decimal1682.csv,5075
decimal64.csv,8899
decimal3095.csv,37897
decimal2572.csv,2518
decimal532.csv,19848
decimal254.csv,4835
decimal2214.csv,114494
decimal1709.csv,73448
decimal240.csv,141940
decimal2200.csv,9852
decimal2566.csv,5876
decimal526.csv,11024
decimal1047.csv,2054
decimal1721.csv,4769
decimal3136.csv,7001
decimal268.csv,63769
decimal2228.csv,5713
decimal3122.csv,72043
decimal1735.csv,10711
decimal1053.csv,170364
decimal1906.csv,6859
decimal297.csv,21216
decimal283.csv,93025
decimal1912.csv,29844
decimal1084.csv,5252
decimal2599.csv,107124
decimal1090.csv,23438
decimal2016.csv,25919
decimal3308.csv,9443
decimal730.csv,4668
decimal2770.csv,131366
decimal1279.csv,80182
decimal724.csv,8010
decimal2764.csv,10593
decimal2002.csv,29400
decimal3334.csv,10247
decimal1523.csv,7934
decimal1245.csv,4556
decimal3452.csv,7134
decimal2994.csv,112771
decimal3446.csv,89429
decimal2980.csv,3334
decimal718.csv,29614
decimal2758.csv,14307
decimal1251.csv,10281
decimal1537.csv,14075
decimal3320.csv,750
decimal917.csv,5237
decimal3491.csv,693
decimal2957.csv,3978
decimal1286.csv,12074
decimal1292.csv,7392
decimal903.csv,4430
decimal3485.csv,5077
decimal2943.csv,17375
decimal2942.csv,13292
decimal3484.csv,10859
decimal902.csv,65606
decimal1293.csv,22138
decimal1287.csv,27108
decimal2956.csv,7409
decimal3490.csv,22417
decimal916.csv,13813
decimal1250.csv,19731
decimal2759.csv,33529
decimal719.csv,6533
decimal2981.csv,22340
decimal3447.csv,5750
decimal3321.csv,1477
decimal1536.csv,21414
decimal1522.csv,17185
decimal3335.csv,4961
decimal2995.csv,9008
decimal3453.csv,127690
decimal1244.csv,25605
decimal2765.csv,46643
decimal725.csv,15561
decimal2003.csv,9864
decimal3309.csv,15312
decimal2017.csv,5782
decimal1278.csv,23097
decimal2771.csv,30047
decimal731.csv,5913
decimal1091.csv,8653
decimal2598.csv,8348
decimal1085.csv,4542
decimal1913.csv,3942
decimal282.csv,6047
decimal296.csv,193461
decimal1907.csv,10605
decimal1734.csv,83062
decimal3123.csv,3378
decimal1052.csv,13733
decimal1046.csv,50209
decimal2229.csv,16938
decimal269.csv,123318
decimal3137.csv,160995
decimal1720.csv,4414
decimal2201.csv,4762
decimal241.csv,5295
decimal1708.csv,53945
decimal527.csv,6102
decimal2567.csv,25108
decimal533.csv,485
decimal2573.csv,20484
decimal2215.csv,17363
decimal255.csv,2615
decimal3094.csv,11679
decimal65.csv,6745
decimal1683.csv,64109
decimal71.csv,16939
decimal1697.csv,4713
decimal3080.csv,42579
decimal59.csv,194592
decimal1867.csv,4255
decimal490.csv,42633
decimal484.csv,2598
decimal1873.csv,27760
decimal1640.csv,78247
decimal1898.csv,226983
decimal3057.csv,46035
decimal309.csv,17073
decimal2349.csv,5797
decimal1126.csv,2847
decimal1132.csv,4535
decimal3043.csv,179081
decimal1654.csv,2653
decimal335.csv,7814
decimal2375.csv,114021
decimal2413.csv,12736
decimal453.csv,4083
decimal2407.csv,63265
decimal447.csv,3231
decimal1668.csv,38256
decimal321.csv,30590
decimal2361.csv,32365
decimal876.csv,132232
decimal2836.csv,4434
decimal1481.csv,27008
decimal3296.csv,28986
decimal2188.csv,36452
decimal3282.csv,11272
decimal1495.csv,79943
decimal862.csv,8152
decimal2822.csv,56609
decimal692.csv,46413
decimal686.csv,5942
decimal1324.csv,38738
decimal3533.csv,65862
decimal3255.csv,17679
decimal1442.csv,11263
decimal1456.csv,7144
decimal3241.csv,8699
decimal3527.csv,94504
decimal679.csv,62064
decimal2639.csv,62273
decimal1330.csv,3775
decimal889.csv,39577
decimal651.csv,18666
decimal2611.csv,40243
decimal1318.csv,18580
decimal2177.csv,21869
decimal137.csv,12479
decimal3269.csv,8935
decimal2163.csv,25948
decimal123.csv,25381
decimal645.csv,14507
decimal2605.csv,46120
